path,blob_sha,lot_proprietaire,methodes,analyses_applicables,raison_exclusion
reviews/S6b-engine-dropdown-vendor/Gemini-3.1-Pro.verdict.json,0ddbd2f9f25721b6c75b2b835c56dbed64c7c1f5,L10,SCRIPT,tally|integrite-sceau,
reviews/S6b-engine-dropdown-vendor/Grok-4.5.verdict.json,3ca740c38a7aa344449d66490e7f19bcf9f1245e,L10,SCRIPT,tally|integrite-sceau,
reviews/S6b-engine-dropdown-vendor/Qwen3.7-Max.verdict.json,2f50095d8fabf6cec290d10540726656203480fd,L10,SCRIPT,tally|integrite-sceau,
reviews/S6b-engine-dropdown-vendor/pack.md,8977066727d750a5b4e1a0e812264b8e3126a76c,L10,SCRIPT,tally|integrite-sceau,
reviews/S7-cluster-view/Gemini-3.1-Pro.verdict.json,526ad397a4b41c4768549abfff38d06fc8e0392d,L10,SCRIPT,tally|integrite-sceau,
reviews/S7-cluster-view/Grok-4.5.verdict.json,ddbb22e6c5dadf12ab8de38586e89d46a266487a,L10,SCRIPT,tally|integrite-sceau,
reviews/S7-cluster-view/Qwen3.7-Max.verdict.json,4a1a94701c65a70475b439428568134245e9eb74,L10,SCRIPT,tally|integrite-sceau,
reviews/S7-cluster-view/pack.md,43fadd54e0ac6f43933fd354e805aba48a9e636a,L10,SCRIPT,tally|integrite-sceau,
reviews/SAST-042/README.md,2e38d278b5370b1847bc1693922c1c13ad32147b,L10,SCRIPT,tally|integrite-sceau,
reviews/SAST-042/civ/DeepSeek-V4-Pro.verdict.json,979f188dc4dfce373248149ebd6b2ac89f9a7ee1,L10,SCRIPT,tally|integrite-sceau,
reviews/SAST-042/civ/Gemini-3.1-Pro.verdict.json,ff1591fe1c7b8450ba62b73816958b6b9f2b9237,L10,SCRIPT,tally|integrite-sceau,
reviews/SAST-042/civ/LongCat-2.0.verdict.json,0e78eaae6bc059767d21c7ec29a7c7f2ccaea812,L10,SCRIPT,tally|integrite-sceau,
reviews/SEC-SVCSPEC-INJECT/DeepSeek-V4-Pro.verdict.json,ee5b234ccb69a57f0d1f85f1b7c2203f90374975,L10,SCRIPT,tally|integrite-sceau,
reviews/SEC-SVCSPEC-INJECT/Gemini-3.1-Pro.verdict.json,4618a80261ccb839d653cb4251f0315a89b39895,L10,SCRIPT,tally|integrite-sceau,
reviews/SEC-SVCSPEC-INJECT/LongCat-2.0.verdict.json,e64ed522b89207c86596b39965512fd67c3dc2a6,L10,SCRIPT,tally|integrite-sceau,
reviews/SEC-YAML-INJECT/DeepSeek-V4-Pro.verdict.json,87928c73e433b35c5a426d45e317e7affee24bd9,L10,SCRIPT,tally|integrite-sceau,
reviews/SEC-YAML-INJECT/Gemini-3.1-Pro.verdict.json,a73bda6bef1aabe3bd36afa355fd6220c5d46d95,L10,SCRIPT,tally|integrite-sceau,
reviews/SEC-YAML-INJECT/LongCat-2.0.verdict.json,b8c7fef3e339366ba7f6d14d4bb19a9c24412873,L10,SCRIPT,tally|integrite-sceau,
reviews/SEC1-gitguardian-v2/Gemini-3.1-Pro.verdict.json,ab614393954de4fbb401bbd4f71ead15f2218cc6,L10,SCRIPT,tally|integrite-sceau,
reviews/SEC1-gitguardian-v2/LongCat-2.0.verdict.json,2cc96fc4cc212530daa078145a81a4b7e839dba3,L10,SCRIPT,tally|integrite-sceau,
reviews/SEC1-gitguardian-v2/Qwen3.7-Max.verdict.json,20f24e1692ebc37464cee68b6ba1610d3620c09a,L10,SCRIPT,tally|integrite-sceau,
reviews/SEC1-gitguardian/Gemini-3.1-Pro.verdict.json,c0d9c4293ef0d67c02425313d118996154940502,L10,SCRIPT,tally|integrite-sceau,
reviews/SEC1-gitguardian/LongCat-2.0.verdict.json,ce6d6866eddea3ab9db4f076671370fe62e6953d,L10,SCRIPT,tally|integrite-sceau,
reviews/SEC1-gitguardian/Qwen3.7-Max.verdict.json,ef6d6d2a19854722b8ff3bac6aa15c1a671f3413,L10,SCRIPT,tally|integrite-sceau,
reviews/SECRET-020A/civ/DeepSeek-V4-Pro.verdict.json,75e7c40e418b80a1d1951a268806dd4447ef3a77,L10,SCRIPT,tally|integrite-sceau,
reviews/SECRET-020A/civ/Gemini-3.1-Pro.verdict.json,ce5a194ea51b31012f1a39eb48b88d4b78318f51,L10,SCRIPT,tally|integrite-sceau,
reviews/SECRET-020A/civ/LongCat-2.0.verdict.json,a56ab099c3ab8b368680eabe0f05f038d1b40c40,L10,SCRIPT,tally|integrite-sceau,
reviews/SECRET-020A/civ2/DeepSeek-V4-Pro.verdict.json,aab74520d8e351f4316a5ba6e53648791d247e85,L10,SCRIPT,tally|integrite-sceau,
reviews/SECRET-020A/civ2/Gemini-3.1-Pro.verdict.json,54b39441376ea44f43cae9724be8aa00f989ed5c,L10,SCRIPT,tally|integrite-sceau,
reviews/SECRET-020A/civ2/LongCat-2.0.verdict.json,a699f172104a88ea24f4e5a52b944af3d1d6168a,L10,SCRIPT,tally|integrite-sceau,
reviews/SECRET-020A/civ3/DeepSeek-V4-Pro.verdict.json,a36304d1f433126104117a81dbf3aa0050e1bf27,L10,SCRIPT,tally|integrite-sceau,
reviews/SECRET-020A/civ3/Gemini-3.1-Pro.verdict.json,4509486f15e599c1e21b6e2ac6ec10e51fd8aed2,L10,SCRIPT,tally|integrite-sceau,
reviews/SECRET-020A/civ3/LongCat-2.0.verdict.json,bf8a95edd1c1fd1f398ec0cacfb848f381cc3914,L10,SCRIPT,tally|integrite-sceau,
reviews/SECRET-020A/civ4/DeepSeek-V4-Pro.verdict.json,0fa7835c8933b45687b027f61557c09d4728bee7,L10,SCRIPT,tally|integrite-sceau,
reviews/SECRET-020A/civ4/Gemini-3.1-Pro.verdict.json,4b235afea28baa4a7fe1431b9067aafa2055ea0d,L10,SCRIPT,tally|integrite-sceau,
reviews/SECRET-020A/civ4/LongCat-2.0.verdict.json,916e608105f798a19ea44253f165f6af77d45726,L10,SCRIPT,tally|integrite-sceau,
reviews/SECRET-020B-t2/DeepSeek-V4-Pro.verdict.json,4738f888f651edcdcadadd59ea92aa8b46891e5e,L10,SCRIPT,tally|integrite-sceau,
reviews/SECRET-020B-t2/Gemini-3.1-Pro-OR.verdict.json,0b0a5e1dfbefedab85ed9ae7ccff6ea1b5e48f18,L10,SCRIPT,tally|integrite-sceau,
reviews/SECRET-020B-t2/Grok-4.5.verdict.json,d30b19527574eefb98e94981b283e988365e305b,L10,SCRIPT,tally|integrite-sceau,
reviews/SECRET-020B-t3/DeepSeek-V4-Pro.verdict.json,96e4148eada72713fdfca67ce08e78e6fbab8496,L10,SCRIPT,tally|integrite-sceau,
reviews/SECRET-020B-t3/Gemini-3.1-Pro-OR.verdict.json,8afcdc0e228c402fc3dbf0a674178a133283e4ea,L10,SCRIPT,tally|integrite-sceau,
reviews/SECRET-020B-t3/Grok-4.5.verdict.json,d220d48652d41f0d1b519de5ce3d770db9e282ea,L10,SCRIPT,tally|integrite-sceau,
reviews/SECRET-020B/DeepSeek-V4-Pro.verdict.json,ee75c1917f9fbc089108367ae1fb333b880c9892,L10,SCRIPT,tally|integrite-sceau,
reviews/SECRET-020B/Gemini-3.1-Pro-OR.verdict.json,4d0a3757dc63adb0af6646df6705256db09cfb26,L10,SCRIPT,tally|integrite-sceau,
reviews/SECRET-020B/Grok-4.5.verdict.json,480e364ae024bb4d285fdd95e289590ce79e75f0,L10,SCRIPT,tally|integrite-sceau,
reviews/SECRET-020C/DeepSeek-V4-Pro.verdict.json,136f61af4b0a5d1d689aebab0233f20240e7904b,L10,SCRIPT,tally|integrite-sceau,
reviews/SECRET-020C/LongCat-2.0.verdict.json,0bc009b2653378f86211e614719318ecb7601649,L10,SCRIPT,tally|integrite-sceau,
reviews/SECRET-020C/Qwen3.7-Max.verdict.json,2b3ddf01f63d96e2460d5db9892d8639cdcc28dd,L10,SCRIPT,tally|integrite-sceau,
reviews/SSH-007/Grok-4.5.verdict.json,c6985331ed4b79b09472e1fde500560f322a03b9,L10,SCRIPT,tally|integrite-sceau,
reviews/SSH-007/Kimi-2.7.verdict.json,eb4ec0ee59731c29c7f8f7d48f202cf35b70d350,L10,SCRIPT,tally|integrite-sceau,
reviews/SSH-007/Qwen3.7-Max.verdict.json,8eb5703fdc21f8c89639ea7397b46b9108107e52,L10,SCRIPT,tally|integrite-sceau,
reviews/SSH-021/Grok-4.5.verdict.json,f3d08b132869fdcc1259761863fe0c569076671c,L10,SCRIPT,tally|integrite-sceau,
reviews/SSH-021/MiMo-Pro-V2.verdict.json,ffa0964ea69067fefbb1eba83019e14b76db6ac2,L10,SCRIPT,tally|integrite-sceau,
reviews/SSH-021/Qwen3.7-Max.verdict.json,56c474a00383bf39ff306231a19d67a977e4dd71,L10,SCRIPT,tally|integrite-sceau,
reviews/SSH-030/DeepSeek-V4-Pro.verdict.json,2ddc69e502824f23b6f9e4420d06e5aa35c8d7cf,L10,SCRIPT,tally|integrite-sceau,
reviews/SSH-030/Gemini-3.1-Pro.verdict.json,7da67fb2af91471198e23bba2ae69345ec89b288,L10,SCRIPT,tally|integrite-sceau,
reviews/SSH-030/Qwen3.7-Max.verdict.json,bbc633b987997ed214ff7deed1d0e62683462f18,L10,SCRIPT,tally|integrite-sceau,
reviews/SUPPLY-018/Grok-4.5.verdict.json,c4d0d185d8ecdea7c50cafbd825c6a339dea566d,L10,SCRIPT,tally|integrite-sceau,
reviews/SUPPLY-018/MiMo-Pro-V2.verdict.json,1ddf62bc44e2a7e73cb8b97a2288515cc8e09f07,L10,SCRIPT,tally|integrite-sceau,
reviews/SUPPLY-018/Qwen3.7-Max.verdict.json,835017e179b620b7e68e31832545a5ff89f0564c,L10,SCRIPT,tally|integrite-sceau,
reviews/TRUST-019A/civ/DeepSeek-V4-Pro.verdict.json,e191eddcedd05f1099bfda9474b9974e4293a2c2,L10,SCRIPT,tally|integrite-sceau,
reviews/TRUST-019A/civ/Gemini-3.1-Pro.verdict.json,e650c804a9a07484e292909fb1f96c2f7b846445,L10,SCRIPT,tally|integrite-sceau,
reviews/TRUST-019A/civ/LongCat-2.0.verdict.json,db77ec790ac2d38e9a671cb8ab794e850d94c5de,L10,SCRIPT,tally|integrite-sceau,
reviews/TRUST-019A/civ2/DeepSeek-V4-Pro.verdict.json,5c1f3ce99b0fae7bbd2e44eade1109aaf7353f24,L10,SCRIPT,tally|integrite-sceau,
reviews/TRUST-019A/civ2/Gemini-3.1-Pro.verdict.json,66c2336df68f197c9e0c5a3f274c0dd920823745,L10,SCRIPT,tally|integrite-sceau,
reviews/TRUST-019A/civ2/LongCat-2.0.verdict.json,0149ca3d34aaf98e389c79d978251352465afc62,L10,SCRIPT,tally|integrite-sceau,
reviews/TRUST-019B/DeepSeek-V4-Pro.verdict.json,610b2c66e14b3d9a1de26bd82664edfc8e830689,L10,SCRIPT,tally|integrite-sceau,
reviews/TRUST-019B/GREEN-focused.txt,5b35b128414c2fca519614440a4b37cb34b1b5fa,L10,SCRIPT,tally|integrite-sceau,
reviews/TRUST-019B/Gemini-3.1-Pro.verdict.json,ff9b209b10de3e1e12576d7e51647c32095f3a49,L10,SCRIPT,tally|integrite-sceau,
reviews/TRUST-019B/Qwen3.6-40B.verdict.json,b7184fa9340fd10091c5033542401a799134efb3,L10,SCRIPT,tally|integrite-sceau,
reviews/TRUST-019B/RED-reproduction.txt,1a6ade7f0c33b2fe123f032a6a4ef6219ce7062a,L10,SCRIPT,tally|integrite-sceau,
reviews/TRUST-019B/REVIEW-PACK.md,88932283d81d1231dcba7438d365f10b57311e31,L10,SCRIPT,tally|integrite-sceau,
reviews/UI-039/DeepSeek-V4-Pro.verdict.json,79b468e59397d73f58fcbcf25e9cb6b414d1af9b,L10,SCRIPT,tally|integrite-sceau,
reviews/UI-039/Gemini-3.1-Pro.verdict.json,b60612cf97dcd6fc5233e7e833ed2b4c67f89777,L10,SCRIPT,tally|integrite-sceau,
reviews/UI-039/LongCat-2.0.verdict.json,97e4d6be62a5e1183ac1ecc43e308e537c1dc9f3,L10,SCRIPT,tally|integrite-sceau,
reviews/UI-040/DeepSeek-V4-Pro.verdict.json,8ce7971c47472c53356537d74404b29413fffd4d,L10,SCRIPT,tally|integrite-sceau,
reviews/UI-040/Gemini-3.1-Pro.verdict.json,048cce88c628994a1eb42d5c38b888e81ed3a55b,L10,SCRIPT,tally|integrite-sceau,
reviews/UI-040/LongCat-2.0.verdict.json,c96a3dee9525e80ec67a22978bd80bbe3d7d546c,L10,SCRIPT,tally|integrite-sceau,
reviews/V1-FIX/GLM-5.2.verdict.json,b9031cc65234bdd1077f95edaf8ca515afa42b71,L10,SCRIPT,tally|integrite-sceau,
reviews/V1-FIX/Grok-4.5.verdict.json,77f356f597cc831ea5abed7ddd9be0c4237acab0,L10,SCRIPT,tally|integrite-sceau,
reviews/V1-FIX/Qwen3.7-Max.verdict.json,4ed44fbedbae6f649160e1043554a0d716b6bf3f,L10,SCRIPT,tally|integrite-sceau,
reviews/WEB-001/final-sol-acceptance.review.json,f884c75109832b56a416ef3c34461959fabb1d1b,L10,SCRIPT,tally|integrite-sceau,
reviews/WEB-001/final-sol-security.review.json,c88788719907c5721ef35e77812b560df8a57d79,L10,SCRIPT,tally|integrite-sceau,
reviews/WEB-001/final-tally.json,6308d011c46bcd78a661a83343960400a0be5456,L10,SCRIPT,tally|integrite-sceau,
reviews/WEB-001/final-terra-isolation.review.json,9f18c8b24fdec4cd48776be9196a24b848beb8e8,L10,SCRIPT,tally|integrite-sceau,
reviews/WEB-001/prompt.md,f95760466b6468bb5d5dc074a02dd8afedbeca89,L10,SCRIPT,tally|integrite-sceau,
reviews/WEB-001/round-2-prompt-manifest.md,bfc42dc2435e7584a92d4678b7a0cd130abab0c7,L10,SCRIPT,tally|integrite-sceau,
reviews/WEB-001/round-2-sol-acceptance.review.json,40a965b44c01e40db2bcc27f8f99bf95b95ae3ea,L10,SCRIPT,tally|integrite-sceau,
reviews/WEB-001/round-2-sol-security.review.json,113bc5189183fcfea70c21c4ef08f922ece5ed0a,L10,SCRIPT,tally|integrite-sceau,
reviews/WEB-001/round-2-tally.json,004e519dded208d9a380a08ac87621f146798480,L10,SCRIPT,tally|integrite-sceau,
reviews/WEB-001/round-2-terra-isolation.review.json,bcb5e1eed853b20d087dee96964c468f9227a043,L10,SCRIPT,tally|integrite-sceau,
reviews/WEB-015/Grok-4.5.verdict.json,94b0fa882c012180d0f4250a3f09cc5ad5e49d60,L10,SCRIPT,tally|integrite-sceau,
reviews/WEB-015/MiMo-Pro-V2.verdict.json,00381b442e07c47d40878d10f8bf57a623cff906,L10,SCRIPT,tally|integrite-sceau,
reviews/WEB-015/Qwen3.7-Max.verdict.json,065edfa2444fa88b56277e3761564dac28cff588,L10,SCRIPT,tally|integrite-sceau,
reviews/WEB-016/GLM-5.2.verdict.json,9070b4905f583b2442cf81d9f916b4038171b05a,L10,SCRIPT,tally|integrite-sceau,
reviews/WEB-016/Grok-4.5.verdict.json,1396d99c56a19986db84f6d1fe8b9585ea7fa517,L10,SCRIPT,tally|integrite-sceau,
reviews/WEB-016/Qwen3.7-Max.verdict.json,57e2d676d2913b7eefacd614cb7f9866e5e58a71,L10,SCRIPT,tally|integrite-sceau,
reviews/WEB-017/Grok-4.5.verdict.json,3e8dcf7a6147d11a8ff52e583c23fbd24f71ba1f,L10,SCRIPT,tally|integrite-sceau,
reviews/WEB-017/MiMo-Pro-V2.verdict.json,17e60fe175a6d62765a60462347c5d26d50a0497,L10,SCRIPT,tally|integrite-sceau,
reviews/WEB-017/Qwen3.7-Max.verdict.json,c792c0a98f9cdca43983f8269b119f12a87f6541,L10,SCRIPT,tally|integrite-sceau,
reviews/WEB-034A/GLM-5.2.verdict.json,280f427c9558a99152fa87665128dbc3275f0985,L10,SCRIPT,tally|integrite-sceau,
reviews/WEB-034A/Grok-4.5.verdict.json,26e43516f0537a72d05c930cf2c5762fa81c38fd,L10,SCRIPT,tally|integrite-sceau,
reviews/WEB-034A/Qwen3.7-Max.verdict.json,7048c2f7463a5b0a11cb3e8884826697b4fa9c3d,L10,SCRIPT,tally|integrite-sceau,
reviews/WEB-034B/GLM-5.2.verdict.json,d9d9f8e5e4035e197e212d9dbd3f3862501642fa,L10,SCRIPT,tally|integrite-sceau,
reviews/WEB-034B/Grok-4.5.verdict.json,b9f7fa9ebc74e8245c73a17641fac9e03820ca07,L10,SCRIPT,tally|integrite-sceau,
reviews/WEB-034B/Qwen3.7-Max.verdict.json,a7490129cdb5a172034286a7735086eecf48a422,L10,SCRIPT,tally|integrite-sceau,
reviews/b03-civ/DeepSeek-V4-Pro.verdict.json,8deec2a1e87fa0d63e5916a4cdb47e016df42d7d,L10,SCRIPT,tally|integrite-sceau,
reviews/b03-civ/Gemini-3.1-Pro.verdict.json,42dd4e994fa133bffc5996e46050233c56d2f592,L10,SCRIPT,tally|integrite-sceau,
reviews/b03-civ/Grok-4.5.verdict.json,e6ea9956b0a2d9d8bcb57717bda362c914e8320f,L10,SCRIPT,tally|integrite-sceau,
reviews/b04-civ/GLM-5.2.verdict.json,9cfd84bfe474bb9a87019bd01b2fc1d785165979,L10,SCRIPT,tally|integrite-sceau,
reviews/b04-civ/Gemini-3.1-Pro.verdict.json,2ac89ee06ac8af4abe17687c0a2690e0a3ad0426,L10,SCRIPT,tally|integrite-sceau,
reviews/b04-civ/Grok-4.5.verdict.json,b87aefdb235bc8a768fd2953117f8e480e3b5d33,L10,SCRIPT,tally|integrite-sceau,
reviews/b05-civ/GLM-5.2.verdict.json,ab8cbbcc263f43f09c4fd20a7548a182a41af507,L10,SCRIPT,tally|integrite-sceau,
reviews/b05-civ/Gemini-3.1-Pro.verdict.json,df2051be9ee6094368ecaaedcbe46cad46cad33f,L10,SCRIPT,tally|integrite-sceau,
reviews/b05-civ/Grok-4.5.verdict.json,ad91e6518d3ab38f2b384312c03859f060896ce2,L10,SCRIPT,tally|integrite-sceau,
reviews/b06-civ/GLM-5.2.verdict.json,ab81bc2585b64a3b42eb30a9097e0c15d915419d,L10,SCRIPT,tally|integrite-sceau,
reviews/b06-civ/Gemini-3.1-Pro.verdict.json,bb8ad69c87f4662888daff3f0e8b205fb0c7b345,L10,SCRIPT,tally|integrite-sceau,
reviews/b06-civ/Grok-4.5.verdict.json,e3a82c5b5aa3d98756e47b4517a6d08c99c04785,L10,SCRIPT,tally|integrite-sceau,
reviews/b07-civ/Gemini-3.1-Pro.verdict.json,2da89128f746f62d5468fbe184a62cecd13d74e6,L10,SCRIPT,tally|integrite-sceau,
reviews/b07-civ/Grok-4.5.verdict.json,8adc5bd10ec0d6753a0e833cbfc43ac381197e70,L10,SCRIPT,tally|integrite-sceau,
reviews/b07-civ/MiMo-Pro-V2.verdict.json,edd98986b4fa7e2e93e7422aebd4924271efbd98,L10,SCRIPT,tally|integrite-sceau,
reviews/b13-civ/GLM-5.2.verdict.json,a8e6f8433d0aacbae4e5ea333214cefc9088a15a,L10,SCRIPT,tally|integrite-sceau,
reviews/b13-civ/Gemini-3.1-Pro.verdict.json,2cf6fc952a3e4378e4748de6676ae821646fb454,L10,SCRIPT,tally|integrite-sceau,
reviews/b13-civ/Grok-4.5.verdict.json,5b09c0beeb72578f2fd07779ca49b37cbad5d3bb,L10,SCRIPT,tally|integrite-sceau,
reviews/b14-civ/GLM-5.2.verdict.json,23d2e4c3e453697680e0b528f87ac78f86786b09,L10,SCRIPT,tally|integrite-sceau,
reviews/b14-civ/Gemini-3.1-Pro.verdict.json,117e4e3c4f15f4c9785f4afeb265dff441c15a38,L10,SCRIPT,tally|integrite-sceau,
reviews/b14-civ/Grok-4.5.verdict.json,33d2e9d706d66be61dd1d9046ae07418427ef3da,L10,SCRIPT,tally|integrite-sceau,
reviews/b15-civ/GLM-5.2.verdict.json,4f73a6d2e35ded0f3c7f5ae6b38e06e3652502d3,L10,SCRIPT,tally|integrite-sceau,
reviews/b15-civ/Gemini-3.1-Pro.verdict.json,fa99e0c48bfb98ea3825919a0d344505cad58cd1,L10,SCRIPT,tally|integrite-sceau,
reviews/b15-civ/Grok-4.5.verdict.json,f92a1b7e39a43bec9ee55acb56924185248351a5,L10,SCRIPT,tally|integrite-sceau,
reviews/b16-civ/Gemini-3.1-Pro.verdict.json,e2865118c419527a4ad54c8daf0f99c1287e05ba,L10,SCRIPT,tally|integrite-sceau,
reviews/b16-civ/Grok-4.5.verdict.json,44898b524f60e5b9c728467eb109cfe7118897d1,L10,SCRIPT,tally|integrite-sceau,
reviews/b16-civ/MiMo-Pro-V2.verdict.json,66f490678488223304e25a47a0dcac66d86ffa34,L10,SCRIPT,tally|integrite-sceau,
reviews/b17-civ/GLM-5.2.verdict.json,fbabfd80a356a5f2cc148d9701eecefe01b93a8a,L10,SCRIPT,tally|integrite-sceau,
reviews/b17-civ/Gemini-3.1-Pro.verdict.json,45d1c32b5c90490a8db701c1fd22d9769bb7de89,L10,SCRIPT,tally|integrite-sceau,
reviews/b17-civ/Grok-4.5.verdict.json,5e4518cad8ebbfa790f889f830d4098e2032c5ba,L10,SCRIPT,tally|integrite-sceau,
reviews/b18-civ/GLM-5.2.verdict.json,2305c29b346331992e9cd6547527834e65492215,L10,SCRIPT,tally|integrite-sceau,
reviews/b18-civ/Gemini-3.1-Pro.verdict.json,4d5b0da26181218eb8f4b210491077c026b93ef4,L10,SCRIPT,tally|integrite-sceau,
reviews/b18-civ/Grok-4.5.verdict.json,ee04de1c64214adcf9ca755d4c6353643f3a3381,L10,SCRIPT,tally|integrite-sceau,
reviews/b19-civ/GLM-5.2.verdict.json,d7c18cdb866b53f95b531e56deed5d484e062ed8,L10,SCRIPT,tally|integrite-sceau,
reviews/b19-civ/Gemini-3.1-Pro.verdict.json,97037fa13681420bb035494ad8e721ca8d08a31e,L10,SCRIPT,tally|integrite-sceau,
reviews/b19-civ/Grok-4.5.verdict.json,493a489d3fd063a8d2c022d56b7836b8b0d33298,L10,SCRIPT,tally|integrite-sceau,
reviews/b21-civ/GLM-5.2.verdict.json,ce6d1137ed3998e478033d852633b141192292d4,L10,SCRIPT,tally|integrite-sceau,
reviews/b21-civ/Gemini-3.1-Pro.verdict.json,9b6a4066097435417a00f29f44d0a4285f3c1347,L10,SCRIPT,tally|integrite-sceau,
reviews/b21-civ/Grok-4.5.verdict.json,3bea318277b46d2f8da7e1856d9aef4d5f6e8923,L10,SCRIPT,tally|integrite-sceau,
reviews/b26-civ/GLM-5.2.verdict.json,e53fc163335eb390b5aa7775284d7db8306dafa7,L10,SCRIPT,tally|integrite-sceau,
reviews/b26-civ/Gemini-3.1-Pro.verdict.json,868f396663cb4c88e39bce2434f3a567e616aa8e,L10,SCRIPT,tally|integrite-sceau,
reviews/b26-civ/Grok-4.5.verdict.json,478c4f0221ce6e11dc31e27d510eab299636a1ea,L10,SCRIPT,tally|integrite-sceau,
reviews/conformite-v2/round-1/deepseek.verdict.json,c695b1d4f102316eba478d803976d0ac6add09f0,L10,SCRIPT,tally|integrite-sceau,
reviews/conformite-v2/round-1/gemini.verdict.json,6a742d45a5d98ef8088d2c2d4a9141bb0889d08d,L10,SCRIPT,tally|integrite-sceau,
reviews/conformite-v2/round-2/deepseek.verdict.json,d27690133f83b11ab97324eda0bd337d8421b6ec,L10,SCRIPT,tally|integrite-sceau,
reviews/conformite-v2/round-2/gemini.verdict.json,d27690133f83b11ab97324eda0bd337d8421b6ec,L10,SCRIPT,tally|integrite-sceau,
reviews/conformite-v2/round-2/longcat.verdict.json,8b020dba65ee22f59e334079ce014ce02a714bb6,L10,SCRIPT,tally|integrite-sceau,
reviews/outil-revue/SYNTHESE.md,bc815ad66736dd056ee0b54e04e3b1a121010c06,L10,SCRIPT,tally|integrite-sceau,
reviews/outil-revue/deepseek.verdict.json,2a042c744c2da886c8aa920b580bed47e0bdbed0,L10,SCRIPT,tally|integrite-sceau,
reviews/outil-revue/glm.verdict.json,0cd44e3448e7879371755f05229c1a21b40f379b,L10,SCRIPT,tally|integrite-sceau,
reviews/outil-revue/nemotron.verdict.json,7db730bfce51f29f90a6949620655edfd9ef5c99,L10,SCRIPT,tally|integrite-sceau,
reviews/p1-code/deepseek.verdict.json,f9138f25705ad070fa0fabbdba3959d9148e3553,L10,SCRIPT,tally|integrite-sceau,
reviews/p1-code/gemini.verdict.json,32b6c1ddd475d245ead52826a799d2ba3b547b62,L10,SCRIPT,tally|integrite-sceau,
reviews/p1-code/longcat.verdict.json,3f194c783ec4315880617e58b93cd1d73aa85a0f,L10,SCRIPT,tally|integrite-sceau,
reviews/p2-models/SYNTHESE.md,35bcb863a8a3a5137ed06aa8c004cfcfab49c78d,L10,SCRIPT,tally|integrite-sceau,
reviews/p2-models/deepseek.verdict.json,ea9bbc9788a22bd672eb6110c2dc5307edb5e0b2,L10,SCRIPT,tally|integrite-sceau,
reviews/p2-models/gemini.verdict.json,37845c88a4aab49a27374c8f006e3fb7a2d854be,L10,SCRIPT,tally|integrite-sceau,
reviews/p2-models/grok.verdict.json,b16cc8d0ea76f28ea1ffd66bd405ddc513fb340e,L10,SCRIPT,tally|integrite-sceau,
reviews/p2-network/deepseek.verdict.json,030892330ff1ef3d71a0f3d32382b8d50528beae,L10,SCRIPT,tally|integrite-sceau,
reviews/p2-network/gemini.verdict.json,56ca09e884a9ff74910f12f9a1f569ca46a84af2,L10,SCRIPT,tally|integrite-sceau,
reviews/p2-network/longcat.verdict.json,030892330ff1ef3d71a0f3d32382b8d50528beae,L10,SCRIPT,tally|integrite-sceau,
reviews/p3-portabilite/deepseek.verdict.json,833dc4134b821289411b55e7cbfd6eb507d2b25d,L10,SCRIPT,tally|integrite-sceau,
reviews/p3-portabilite/gemini.verdict.json,5cd4e2e16b37595ba99670c1d1ddf6a4799aad61,L10,SCRIPT,tally|integrite-sceau,
reviews/p3-portabilite/qwen.verdict.json,f2a4574cb087523b347125c0df904cc2c21c4e7e,L10,SCRIPT,tally|integrite-sceau,
reviews/plan-v1.0/round-1/composer.verdict.json,7cd76505c4af2d3a07593b4ec886ffa21cef08d8,L10,SCRIPT,tally|integrite-sceau,
reviews/plan-v1.0/round-1/deepseek.verdict.json,560e3b56e2079b32c084332cf1e68069c1488b15,L10,SCRIPT,tally|integrite-sceau,
reviews/plan-v1.0/round-1/gemini.verdict.json,1d57c778791fe671955ef511f2fc08203f58566e,L10,SCRIPT,tally|integrite-sceau,
reviews/plan-v1.0/round-1/glm.verdict.json,c1a71ee2d1923bf3627c2d08936cbe3c4096d033,L10,SCRIPT,tally|integrite-sceau,
reviews/plan-v1.0/round-1/grok.verdict.json,f3b0257e088c191f52fd892dac09f0b11048c45c,L10,SCRIPT,tally|integrite-sceau,
reviews/plan-v1.0/round-1/kimi.verdict.json,c1a71ee2d1923bf3627c2d08936cbe3c4096d033,L10,SCRIPT,tally|integrite-sceau,
reviews/plan-v1.0/round-1/longcat.verdict.json,20d4e5b2db8f70f1fdf5dc5c0f19d709c4e91b67,L10,SCRIPT,tally|integrite-sceau,
reviews/plan-v1.0/round-1/mimo.verdict.json,75c0f4ffea0be8429df949e0a3680855307641c6,L10,SCRIPT,tally|integrite-sceau,
reviews/plan-v1.0/round-1/qwen.verdict.json,ce668f0488439b66711abb81ead825d442184e31,L10,SCRIPT,tally|integrite-sceau,
reviews/plan-v1.0/round-2/composer.verdict.json,2e499fbb55e5148abde8e726a82c646c7bb3b492,L10,SCRIPT,tally|integrite-sceau,
reviews/plan-v1.0/round-2/deepseek.verdict.json,2e499fbb55e5148abde8e726a82c646c7bb3b492,L10,SCRIPT,tally|integrite-sceau,
reviews/plan-v1.0/round-2/gemini.verdict.json,06da8f86472158f55daca7c0164709e0926ee66d,L10,SCRIPT,tally|integrite-sceau,
reviews/plan-v1.0/round-2/glm.verdict.json,2e499fbb55e5148abde8e726a82c646c7bb3b492,L10,SCRIPT,tally|integrite-sceau,
